ID,FilePath,ClassName,MethodName,Content,CommentFor,CommentsIn,CommentsAssociated,StartLine,EndLine,eachLabelCommentFor,CommentForLabel,eachLabelCommentsIn,CommentsInLabel,eachLabelCommentsAssociated,CommentsAssociatedLabel,PseudoLabelForCASFromMAT,PseudoLabelForCASFromGGSATD,PseudoLabelForCASFromXGBoost,MethodSimplified,class,method,constructor,line,cbo,cboModified,fanin,fanout,wmc,rfc,loc,returnsQty,variablesQty,parametersQty,methodsInvokedQty,methodsInvokedLocalQty,methodsInvokedIndirectLocalQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty,hasJavaDoc
94,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java,com.alibaba.fastjson.asm.MethodVisitor,void visitInsn(int),"// -------------------------------------------------------------------------
// Annotations and non standard attributes
// -------------------------------------------------------------------------
// -------------------------------------------------------------------------
// Normal instructions
// -------------------------------------------------------------------------
/**
 * Visits a zero operand instruction.
 *
 * @param opcode the opcode of the instruction to be visited. This opcode is either NOP, ACONST_NULL, ICONST_M1,
 * ICONST_0, ICONST_1, ICONST_2, ICONST_3, ICONST_4, ICONST_5, LCONST_0, LCONST_1, FCONST_0, FCONST_1, FCONST_2,
 * DCONST_0, DCONST_1, IALOAD, LALOAD, FALOAD, DALOAD, AALOAD, BALOAD, CALOAD, SALOAD, IASTORE, LASTORE, FASTORE,
 * DASTORE, AASTORE, BASTORE, CASTORE, SASTORE, POP, POP2, DUP, DUP_X1, DUP_X2, DUP2, DUP2_X1, DUP2_X2, SWAP, IADD,
 * LADD, FADD, DADD, ISUB, LSUB, FSUB, DSUB, IMUL, LMUL, FMUL, DMUL, IDIV, LDIV, FDIV, DDIV, IREM, LREM, FREM, DREM,
 * INEG, LNEG, FNEG, DNEG, ISHL, LSHL, ISHR, LSHR, IUSHR, LUSHR, IAND, LAND, IOR, LOR, IXOR, LXOR, I2L, I2F, I2D,
 * L2I, L2F, L2D, F2I, F2L, F2D, D2I, D2L, D2F, I2B, I2C, I2S, LCMP, FCMPL, FCMPG, DCMPL, DCMPG, IRETURN, LRETURN,
 * FRETURN, DRETURN, ARETURN, RETURN, ARRAYLENGTH, ATHROW, MONITORENTER, or MONITOREXIT.
 */
void visitInsn(int opcode);","/**
 * Visits a zero operand instruction.
 *
 * @param opcode the opcode of the instruction to be visited. This opcode is either NOP, ACONST_NULL, ICONST_M1,
 * ICONST_0, ICONST_1, ICONST_2, ICONST_3, ICONST_4, ICONST_5, LCONST_0, LCONST_1, FCONST_0, FCONST_1, FCONST_2,
 * DCONST_0, DCONST_1, IALOAD, LALOAD, FALOAD, DALOAD, AALOAD, BALOAD, CALOAD, SALOAD, IASTORE, LASTORE, FASTORE,
 * DASTORE, AASTORE, BASTORE, CASTORE, SASTORE, POP, POP2, DUP, DUP_X1, DUP_X2, DUP2, DUP2_X1, DUP2_X2, SWAP, IADD,
 * LADD, FADD, DADD, ISUB, LSUB, FSUB, DSUB, IMUL, LMUL, FMUL, DMUL, IDIV, LDIV, FDIV, DDIV, IREM, LREM, FREM, DREM,
 * INEG, LNEG, FNEG, DNEG, ISHL, LSHL, ISHR, LSHR, IUSHR, LUSHR, IAND, LAND, IOR, LOR, IXOR, LXOR, I2L, I2F, I2D,
 * L2I, L2F, L2D, F2I, F2L, F2D, D2I, D2L, D2F, I2B, I2C, I2S, LCMP, FCMPL, FCMPG, DCMPL, DCMPG, IRETURN, LRETURN,
 * FRETURN, DRETURN, ARETURN, RETURN, ARRAYLENGTH, ATHROW, MONITORENTER, or MONITOREXIT.
 */
", ,"// -------------------------------------------------------------------------// Annotations and non standard attributes// -------------------------------------------------------------------------// -------------------------------------------------------------------------// Normal instructions// -------------------------------------------------------------------------[[SEP]]/** * Visits a zero operand instruction. * * @param opcode the opcode of the instruction to be visited. This opcode is either NOP, ACONST_NULL, ICONST_M1, * ICONST_0, ICONST_1, ICONST_2, ICONST_3, ICONST_4, ICONST_5, LCONST_0, LCONST_1, FCONST_0, FCONST_1, FCONST_2, * DCONST_0, DCONST_1, IALOAD, LALOAD, FALOAD, DALOAD, AALOAD, BALOAD, CALOAD, SALOAD, IASTORE, LASTORE, FASTORE, * DASTORE, AASTORE, BASTORE, CASTORE, SASTORE, POP, POP2, DUP, DUP_X1, DUP_X2, DUP2, DUP2_X1, DUP2_X2, SWAP, IADD, * LADD, FADD, DADD, ISUB, LSUB, FSUB, DSUB, IMUL, LMUL, FMUL, DMUL, IDIV, LDIV, FDIV, DDIV, IREM, LREM, FREM, DREM, * INEG, LNEG, FNEG, DNEG, ISHL, LSHL, ISHR, LSHR, IUSHR, LUSHR, IAND, LAND, IOR, LOR, IXOR, LXOR, I2L, I2F, I2D, * L2I, L2F, L2D, F2I, F2L, F2D, D2I, D2L, D2F, I2B, I2C, I2S, LCMP, FCMPL, FCMPG, DCMPL, DCMPG, IRETURN, LRETURN, * FRETURN, DRETURN, ARETURN, RETURN, ARRAYLENGTH, ATHROW, MONITORENTER, or MONITOREXIT. */",58,58,[0],0,[0],0,"[0, 0]",0,0,0,0,visitInsn(int),com.alibaba.fastjson.asm.MethodVisitor,visitInsn/1[int],False,46,0,24,24,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,True
95,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java,com.alibaba.fastjson.asm.MethodVisitor,"void visitVarInsn(int, int)","/**
 * Visits a local variable instruction. A local variable instruction is an instruction that loads or stores the
 * value of a local variable.
 *
 * @param opcode the opcode of the local variable instruction to be visited. This opcode is either ILOAD, LLOAD,
 * FLOAD, DLOAD, ALOAD, ISTORE, LSTORE, FSTORE, DSTORE, ASTORE or RET.
 * @param var the operand of the instruction to be visited. This operand is the index of a local variable.
 */
void visitVarInsn(int opcode, int var);","/**
 * Visits a local variable instruction. A local variable instruction is an instruction that loads or stores the
 * value of a local variable.
 *
 * @param opcode the opcode of the local variable instruction to be visited. This opcode is either ILOAD, LLOAD,
 * FLOAD, DLOAD, ALOAD, ISTORE, LSTORE, FSTORE, DSTORE, ASTORE or RET.
 * @param var the operand of the instruction to be visited. This operand is the index of a local variable.
 */
", ,"/** * Visits a local variable instruction. A local variable instruction is an instruction that loads or stores the * value of a local variable. * * @param opcode the opcode of the local variable instruction to be visited. This opcode is either ILOAD, LLOAD, * FLOAD, DLOAD, ALOAD, ISTORE, LSTORE, FSTORE, DSTORE, ASTORE or RET. * @param var the operand of the instruction to be visited. This operand is the index of a local variable. */",70,70,[0],0,[0],0,[0],0,0,0,0,"visitVarInsn(int, int)",com.alibaba.fastjson.asm.MethodVisitor,"visitVarInsn/2[int,int]",False,62,0,46,46,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,True
96,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java,com.alibaba.fastjson.asm.MethodVisitor,"void visitTypeInsn(int, String)","/**
 * Visits a type instruction. A type instruction is an instruction that takes the internal name of a class as
 * parameter.
 *
 * @param opcode the opcode of the type instruction to be visited. This opcode is either NEW, ANEWARRAY, CHECKCAST
 * or INSTANCEOF.
 * @param type the operand of the instruction to be visited. This operand must be the internal name of an object or
 * array class (see {@link Type#getInternalName() getInternalName}).
 */
void visitTypeInsn(int opcode, String type);","/**
 * Visits a type instruction. A type instruction is an instruction that takes the internal name of a class as
 * parameter.
 *
 * @param opcode the opcode of the type instruction to be visited. This opcode is either NEW, ANEWARRAY, CHECKCAST
 * or INSTANCEOF.
 * @param type the operand of the instruction to be visited. This operand must be the internal name of an object or
 * array class (see {@link Type#getInternalName() getInternalName}).
 */
", ,"/** * Visits a type instruction. A type instruction is an instruction that takes the internal name of a class as * parameter. * * @param opcode the opcode of the type instruction to be visited. This opcode is either NEW, ANEWARRAY, CHECKCAST * or INSTANCEOF. * @param type the operand of the instruction to be visited. This operand must be the internal name of an object or * array class (see {@link Type#getInternalName() getInternalName}). */",81,81,[0],0,[0],0,[0],0,0,0,0,"visitTypeInsn(int, String)",com.alibaba.fastjson.asm.MethodVisitor,"visitTypeInsn/2[int,java.lang.String]",False,72,0,14,14,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,True
97,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java,com.alibaba.fastjson.asm.MethodVisitor,"void visitFieldInsn(int, String, String, String)","/**
 * Visits a field instruction. A field instruction is an instruction that loads or stores the value of a field of an
 * object.
 *
 * @param opcode the opcode of the type instruction to be visited. This opcode is either GETSTATIC, PUTSTATIC,
 * GETFIELD or PUTFIELD.
 * @param owner the internal name of the field's owner class (see {@link Type#getInternalName() getInternalName}).
 * @param name the field's name.
 * @param desc the field's descriptor (see {@link Type Type}).
 */
void visitFieldInsn(int opcode, String owner, String name, String desc);","/**
 * Visits a field instruction. A field instruction is an instruction that loads or stores the value of a field of an
 * object.
 *
 * @param opcode the opcode of the type instruction to be visited. This opcode is either GETSTATIC, PUTSTATIC,
 * GETFIELD or PUTFIELD.
 * @param owner the internal name of the field's owner class (see {@link Type#getInternalName() getInternalName}).
 * @param name the field's name.
 * @param desc the field's descriptor (see {@link Type Type}).
 */
", ,"/** * Visits a field instruction. A field instruction is an instruction that loads or stores the value of a field of an * object. * * @param opcode the opcode of the type instruction to be visited. This opcode is either GETSTATIC, PUTSTATIC, * GETFIELD or PUTFIELD. * @param owner the internal name of the field's owner class (see {@link Type#getInternalName() getInternalName}). * @param name the field's name. * @param desc the field's descriptor (see {@link Type Type}). */",93,93,[0],0,[0],0,[0],0,0,0,0,"visitFieldInsn(int, String, String, String)",com.alibaba.fastjson.asm.MethodVisitor,"visitFieldInsn/4[int,java.lang.String,java.lang.String,java.lang.String]",False,83,0,18,18,0,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,True
98,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java,com.alibaba.fastjson.asm.MethodVisitor,"void visitJumpInsn(int, Label)","/**
 * Visits a jump instruction. A jump instruction is an instruction that may jump to another instruction.
 *
 * @param opcode the opcode of the type instruction to be visited. This opcode is either IFEQ, IFNE, IFLT, IFGE,
 * IFGT, IFLE, IF_ICMPEQ, IF_ICMPNE, IF_ICMPLT, IF_ICMPGE, IF_ICMPGT, IF_ICMPLE, IF_ACMPEQ, IF_ACMPNE, GOTO, JSR,
 * IFNULL or IFNONNULL.
 * @param label the operand of the instruction to be visited. This operand is a label that designates the
 * instruction to which the jump instruction may jump.
 */
void visitJumpInsn(int opcode, Label label);","/**
 * Visits a jump instruction. A jump instruction is an instruction that may jump to another instruction.
 *
 * @param opcode the opcode of the type instruction to be visited. This opcode is either IFEQ, IFNE, IFLT, IFGE,
 * IFGT, IFLE, IF_ICMPEQ, IF_ICMPNE, IF_ICMPLT, IF_ICMPGE, IF_ICMPGT, IF_ICMPLE, IF_ACMPEQ, IF_ACMPNE, GOTO, JSR,
 * IFNULL or IFNONNULL.
 * @param label the operand of the instruction to be visited. This operand is a label that designates the
 * instruction to which the jump instruction may jump.
 */
", ,"/** * Visits a jump instruction. A jump instruction is an instruction that may jump to another instruction. * * @param opcode the opcode of the type instruction to be visited. This opcode is either IFEQ, IFNE, IFLT, IFGE, * IFGT, IFLE, IF_ICMPEQ, IF_ICMPNE, IF_ICMPLT, IF_ICMPGE, IF_ICMPGT, IF_ICMPLE, IF_ACMPEQ, IF_ACMPNE, GOTO, JSR, * IFNULL or IFNONNULL. * @param label the operand of the instruction to be visited. This operand is a label that designates the * instruction to which the jump instruction may jump. */",106,106,[0],0,[0],0,[0],0,0,0,0,"visitJumpInsn(int, Label)",com.alibaba.fastjson.asm.MethodVisitor,"visitJumpInsn/2[int,com.alibaba.fastjson.asm.Label]",False,97,1,29,29,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,True
99,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java,com.alibaba.fastjson.asm.MethodVisitor,void visitLabel(Label),"/**
 * Visits a label. A label designates the instruction that will be visited just after it.
 *
 * @param label a {@link Label Label} object.
 */
void visitLabel(Label label);","/**
 * Visits a label. A label designates the instruction that will be visited just after it.
 *
 * @param label a {@link Label Label} object.
 */
", ,/** * Visits a label. A label designates the instruction that will be visited just after it. * * @param label a {@link Label Label} object. */,113,113,[0],0,[0],0,[0],0,0,0,0,visitLabel(Label),com.alibaba.fastjson.asm.MethodVisitor,visitLabel/1[com.alibaba.fastjson.asm.Label],False,108,1,30,30,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,True
100,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java,com.alibaba.fastjson.asm.MethodVisitor,void visitLdcInsn(Object),"// -------------------------------------------------------------------------
// Special instructions
// -------------------------------------------------------------------------
/**
 * Visits a LDC instruction.
 *
 * @param cst the constant to be loaded on the stack. This parameter must be a non null {@link Integer}, a
 * {@link Float}, a {@link Long}, a {@link Double} a {@link String} (or a {@link Type} for <tt>.class</tt>
 * constants, for classes whose version is 49.0 or more).
 */
void visitLdcInsn(Object cst);","/**
 * Visits a LDC instruction.
 *
 * @param cst the constant to be loaded on the stack. This parameter must be a non null {@link Integer}, a
 * {@link Float}, a {@link Long}, a {@link Double} a {@link String} (or a {@link Type} for <tt>.class</tt>
 * constants, for classes whose version is 49.0 or more).
 */
", ,"// -------------------------------------------------------------------------// Special instructions// -------------------------------------------------------------------------[[SEP]]/** * Visits a LDC instruction. * * @param cst the constant to be loaded on the stack. This parameter must be a non null {@link Integer}, a * {@link Float}, a {@link Long}, a {@link Double} a {@link String} (or a {@link Type} for <tt>.class</tt> * constants, for classes whose version is 49.0 or more). */",126,126,[0],0,[0],0,"[0, 0]",0,0,0,0,visitLdcInsn(Object),com.alibaba.fastjson.asm.MethodVisitor,visitLdcInsn/1[java.lang.Object],False,119,0,27,27,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,True
101,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java,com.alibaba.fastjson.asm.MethodVisitor,"void visitIincInsn(int, int)","/**
 * Visits an IINC instruction.
 *
 * @param var index of the local variable to be incremented.
 * @param increment amount to increment the local variable by.
 */
void visitIincInsn(int var, int increment);","/**
 * Visits an IINC instruction.
 *
 * @param var index of the local variable to be incremented.
 * @param increment amount to increment the local variable by.
 */
", ,/** * Visits an IINC instruction. * * @param var index of the local variable to be incremented. * @param increment amount to increment the local variable by. */,134,134,[0],0,[0],0,[0],0,0,0,0,"visitIincInsn(int, int)",com.alibaba.fastjson.asm.MethodVisitor,"visitIincInsn/2[int,int]",False,128,0,3,3,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,True
102,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java,com.alibaba.fastjson.asm.MethodVisitor,"void visitMaxs(int, int)","// -------------------------------------------------------------------------
// Exceptions table entries, debug information, max stack and max locals
// -------------------------------------------------------------------------
/**
 * Visits the maximum stack size and the maximum number of local variables of the method.
 *
 * @param maxStack maximum stack size of the method.
 * @param maxLocals maximum number of local variables for the method.
 */
void visitMaxs(int maxStack, int maxLocals);","/**
 * Visits the maximum stack size and the maximum number of local variables of the method.
 *
 * @param maxStack maximum stack size of the method.
 * @param maxLocals maximum number of local variables for the method.
 */
", ,"// -------------------------------------------------------------------------// Exceptions table entries, debug information, max stack and max locals// -------------------------------------------------------------------------[[SEP]]/** * Visits the maximum stack size and the maximum number of local variables of the method. * * @param maxStack maximum stack size of the method. * @param maxLocals maximum number of local variables for the method. */",146,146,[0],0,[0],0,"[0, 0]",0,0,0,0,"visitMaxs(int, int)",com.alibaba.fastjson.asm.MethodVisitor,"visitMaxs/2[int,int]",False,140,0,5,5,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,True
103,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodVisitor.java,com.alibaba.fastjson.asm.MethodVisitor,void visitEnd(),"/**
 * Visits the end of the method. This method, which is the last one to be called, is used to inform the visitor that
 * all the annotations and attributes of the method have been visited.
 */
void visitEnd();","/**
 * Visits the end of the method. This method, which is the last one to be called, is used to inform the visitor that
 * all the annotations and attributes of the method have been visited.
 */
", ,"/** * Visits the end of the method. This method, which is the last one to be called, is used to inform the visitor that * all the annotations and attributes of the method have been visited. */",152,152,[0],0,[0],0,[0],0,0,0,0,visitEnd(),com.alibaba.fastjson.asm.MethodVisitor,visitEnd/0,False,148,0,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,True
104,..\projects\fastjson-1.2.83\src\main\java\com\alibaba\fastjson\asm\MethodWriter.java,com.alibaba.fastjson.asm.MethodWriter,void visitInsn(int),"// ------------------------------------------------------------------------
// Implementation of the MethodVisitor interface
// ------------------------------------------------------------------------
public void visitInsn(final int opcode) {
    // adds the instruction to the bytecode of the method
    code.putByte(opcode);
    // update currentBlock
    // Label currentBlock = this.currentBlock;
}", ,"// update currentBlock
[[SEP]]// Label currentBlock = this.currentBlock;
[[SEP]]// adds the instruction to the bytecode of the method
",// ------------------------------------------------------------------------// Implementation of the MethodVisitor interface// ------------------------------------------------------------------------[[SEP]]// adds the instruction to the bytecode of the method[[SEP]]// update currentBlock// Label currentBlock = this.currentBlock;,127,132,[0],0,"[0, 0, 0]",0,"[0, 0, 0]",0,0,0,0,visitInsn(int),com.alibaba.fastjson.asm.MethodWriter,visitInsn/1[int],False,127,1,1,0,1,1,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,False
